generation,coverage,new_elites,gen_best_reward,gen_mean_reward,best_ever_reward,best_search_reward,mean_archive_reward,archive_reward_sum
107,26,10,5.0,-3.2750000953674316,16.30000114440918,9.600000381469727,1.2692307766813498,33.000000193715096
108,26,17,4.599999904632568,-2.1187500953674316,16.30000114440918,5.0,-0.16538465252289405,-4.300000965595245
109,26,11,14.40000057220459,-0.41874998807907104,16.30000114440918,14.40000057220459,1.1653846273055444,30.300000309944153
110,26,11,11.0,2.6031250953674316,16.30000114440918,11.0,2.950000060292391,76.70000156760216
111,26,13,8.199999809265137,0.2203124761581421,16.30000114440918,10.600000381469727,2.650000057541407,68.90000149607658
112,26,11,6.5,0.4453125298023224,16.30000114440918,9.40000057220459,2.526923117729334,65.70000106096268
113,26,14,18.80000114440918,3.0406250953674316,18.80000114440918,18.80000114440918,3.6500001022448907,94.90000265836716
114,26,16,12.800000190734863,3.3203125,18.80000114440918,12.800000190734863,5.303846249213586,137.90000247955322
115,26,14,6.0,-2.7249999046325684,18.80000114440918,10.0,1.5423077296179075,40.100000970065594
116,26,11,4.099999904632568,-2.5687499046325684,18.80000114440918,9.40000057220459,0.711538488475176,18.500000700354576
117,27,19,2.9000000953674316,-1.4984374046325684,18.80000114440918,9.40000057220459,0.7814815259642072,21.100001201033592
118,27,13,3.799999952316284,-2.6015625,18.80000114440918,9.40000057220459,0.46666668631412367,12.600000530481339
119,27,15,9.0,1.787500023841858,18.80000114440918,9.40000057220459,2.9259259943608886,79.00000184774399
120,27,16,5.900000095367432,-0.2906250059604645,18.80000114440918,9.40000057220459,1.1296296663306378,30.50000099092722
121,27,10,10.90000057220459,-1.4484374523162842,18.80000114440918,10.90000057220459,1.677777840031518,45.30000168085098
122,27,14,9.800000190734863,2.6484375,18.80000114440918,9.800000190734863,3.7962963625236794,102.50000178813934
123,27,13,6.0,-1.8000001907348633,18.80000114440918,9.800000190734863,2.3148148636575097,62.500001318752766
124,27,13,5.599999904632568,-0.1781250238418579,18.80000114440918,9.800000190734863,1.7444444649197437,47.10000055283308
125,27,14,8.699999809265137,0.45937496423721313,18.80000114440918,8.699999809265137,2.10740742970396,56.90000060200691
126,27,11,7.5,-0.5921875238418579,18.80000114440918,8.199999809265137,1.9740741230823375,53.300001323223114
127,27,10,16.899999618530273,2.9781250953674316,18.80000114440918,16.899999618530273,3.1259259476705834,84.40000058710575
128,27,11,8.5,-0.10468748956918716,18.80000114440918,8.5,2.322222253238713,62.70000083744526
129,27,12,7.900000095367432,-0.05625000596046448,18.80000114440918,8.199999809265137,2.451851902736558,66.20000137388706
130,27,12,9.600000381469727,1.9375,18.80000114440918,9.600000381469727,2.79629637852863,75.50000222027302
131,27,14,7.0,-0.9671875238418579,18.80000114440918,9.600000381469727,2.0000000529819064,54.000001430511475
132,27,12,8.90000057220459,0.6046875715255737,18.80000114440918,9.600000381469727,2.459259337021245,66.40000209957361
133,27,13,7.300000190734863,0.040624991059303284,18.80000114440918,9.600000381469727,2.2555556330415936,60.90000209212303
134,27,12,6.800000190734863,-5.173437595367432,18.80000114440918,6.800000190734863,-0.3814814775078385,-10.29999989271164
135,27,13,12.5,1.435937523841858,18.80000114440918,12.5,1.9851852567107588,53.60000193119049
136,27,15,14.100000381469727,4.214062690734863,18.80000114440918,14.100000381469727,3.8222223122914634,103.2000024318695
137,27,14,10.699999809265137,1.787500023841858,18.80000114440918,11.600000381469727,2.5370371352743217,68.50000265240669
138,27,16,10.100000381469727,1.8703125715255737,18.80000114440918,10.100000381469727,2.9592593566135124,79.90000262856483
139,27,13,9.40000057220459,0.5953125953674316,18.80000114440918,9.40000057220459,2.3074074729725167,62.30000177025795
140,27,13,9.40000057220459,1.71875,18.80000114440918,9.40000057220459,2.855555651364503,77.10000258684158
141,27,14,1.600000023841858,-5.018750190734863,18.80000114440918,7.900000095367432,-1.1851851724916034,-31.999999657273293
142,27,12,6.599999904632568,-2.339062452316284,18.80000114440918,7.900000095367432,-0.3962962873004101,-10.699999757111073
143,27,10,17.100000381469727,0.5843749642372131,18.80000114440918,17.100000381469727,1.5777778302629788,42.60000141710043
144,27,10,7.700000286102295,-1.0109374523162842,18.80000114440918,7.700000286102295,1.2703704146875276,34.300001196563244
145,27,14,5.900000095367432,0.26875001192092896,18.80000114440918,7.300000190734863,1.3481481825863872,36.40000092983246
146,27,11,12.300000190734863,2.1374998092651367,18.80000114440918,12.300000190734863,2.3444444757920726,63.300000846385956
147,27,18,6.5,-1.1812500953674316,18.80000114440918,12.300000190734863,0.7148148400915993,19.300000682473183
148,27,13,15.199999809265137,1.568750023841858,18.80000114440918,15.199999809265137,2.6000000685453415,70.20000185072422
149,27,14,13.300000190734863,2.862499952316284,18.80000114440918,13.300000190734863,2.9962963591571206,80.90000169724226
150,27,15,7.200000286102295,-1.8468749523162842,18.80000114440918,13.300000190734863,0.51481484538979,13.90000082552433
151,27,10,8.40000057220459,3.2828125953674316,18.80000114440918,8.40000057220459,1.844444508905764,49.80000174045563
152,27,9,10.5,1.1921875476837158,18.80000114440918,10.5,1.6481482011300546,44.500001430511475
153,27,12,18.5,6.192187786102295,18.80000114440918,18.5,5.425926020851842,146.50000256299973
