generation,coverage,new_elites,gen_best_reward,gen_mean_reward,best_ever_reward,best_search_reward,mean_archive_reward,archive_reward_sum
0,16,16,4.700000286102295,0.287109375,4.700000286102295,4.700000286102295,2.5187500584870577,40.30000093579292
1,18,12,7.0,1.701562523841858,7.0,7.0,3.2722222755352655,58.90000095963478
2,21,15,6.800000190734863,-0.296875,7.0,7.0,1.8285714515617915,38.40000048279762
3,22,10,5.900000095367432,-0.5515625476837158,7.0,5.900000095367432,1.7000000124627894,37.400000274181366
4,23,9,4.300000190734863,-1.4375,7.0,5.800000190734863,0.7391304619934248,17.00000062584877
5,23,11,5.5,1.4390625953674316,7.0,5.800000190734863,1.4869565445443857,34.200000524520874
6,23,12,7.599999904632568,2.7453126907348633,7.599999904632568,7.599999904632568,3.5478261061336682,81.60000044107437
7,23,9,4.300000190734863,0.7609374523162842,7.599999904632568,7.5,2.3304348069688547,53.60000056028366
8,23,8,5.800000190734863,0.3296874761581421,7.599999904632568,7.5,2.134782650548479,49.10000096261501
9,23,11,4.200000286102295,0.30000001192092896,7.599999904632568,7.200000286102295,2.173913101139276,50.000001326203346
10,23,9,9.40000057220459,0.15000000596046448,9.40000057220459,9.40000057220459,2.291304415334826,52.700001552700996
11,23,13,5.099999904632568,-2.4390625953674316,9.40000057220459,5.800000190734863,0.5000000068027041,11.500000156462193
12,23,13,4.599999904632568,-0.6375000476837158,9.40000057220459,5.800000190734863,1.1695652325516162,26.900000348687172
13,24,9,10.300000190734863,2.715625047683716,10.300000190734863,10.300000190734863,2.8583333988984427,68.60000157356262
14,24,11,4.700000286102295,-1.162500023841858,10.300000190734863,10.300000190734863,1.5875000131006043,38.1000003144145
15,24,8,8.90000057220459,2.0578126907348633,10.300000190734863,8.90000057220459,2.1166667081415653,50.80000099539757
16,24,10,4.200000286102295,-0.4453125,10.300000190734863,8.90000057220459,1.2916667064030964,31.000000953674316
17,24,13,9.100000381469727,1.4015624523162842,10.300000190734863,9.100000381469727,1.708333360652129,41.00000065565109
18,24,13,4.200000286102295,-1.3546874523162842,10.300000190734863,5.200000286102295,0.6208333385487398,14.900000125169754
19,24,8,6.800000190734863,2.40625,10.300000190734863,6.800000190734863,2.283333351214727,54.80000042915344
20,24,9,10.100000381469727,1.029687523841858,10.300000190734863,10.100000381469727,2.462500028933088,59.10000069439411
21,26,12,4.0,-0.7171875238418579,10.300000190734863,10.100000381469727,1.0153846408312137,26.400000661611557
22,26,13,8.5,2.2218751907348633,10.300000190734863,8.5,1.5615384567242403,40.599999874830246
23,26,12,3.799999952316284,-0.6624999642372131,10.300000190734863,7.700000286102295,0.599999998911069,15.599999971687794
24,26,11,7.5,1.4984376430511475,10.300000190734863,7.5,0.8384615486631026,21.80000026524067
25,26,13,5.300000190734863,-1.3078124523162842,10.300000190734863,7.5,-0.04230769952902427,-1.100000187754631
26,26,10,7.200000286102295,0.22031250596046448,10.300000190734863,7.5,0.5423077064064833,14.100000366568565
27,26,10,5.300000190734863,-1.0562500953674316,10.300000190734863,7.5,0.10769231244921684,2.800000123679638
28,26,9,7.599999904632568,-0.02499999850988388,10.300000190734863,7.599999904632568,0.22307692869351461,5.80000014603138
29,26,10,10.699999809265137,2.8828125,10.699999809265137,10.699999809265137,1.6615384845779493,43.20000059902668
30,26,12,11.300000190734863,4.004687786102295,11.300000190734863,11.300000190734863,2.8846154126983423,75.0000007301569
31,26,11,6.400000095367432,0.40937501192092896,11.300000190734863,10.699999809265137,2.3538461533876567,61.19999998807907
32,26,8,7.0,-1.328125,11.300000190734863,10.699999809265137,1.7076923047693877,44.39999992400408
33,26,9,6.599999904632568,1.295312523841858,11.300000190734863,7.0,1.5423077172957933,40.10000064969063
34,26,10,6.200000286102295,0.6812500357627869,11.300000190734863,7.0,2.3115384865265627,60.10000064969063
35,27,12,17.399999618530273,1.6593750715255737,17.399999618530273,17.399999618530273,3.007407397031784,81.19999971985817
36,27,12,10.300000190734863,1.5999999046325684,17.399999618530273,10.300000190734863,2.255555573436949,60.90000048279762
37,27,13,9.199999809265137,1.4640624523162842,17.399999618530273,9.199999809265137,2.1666666832235126,58.500000447034836
38,27,10,5.200000286102295,-1.7734375,17.399999618530273,9.199999809265137,1.1296296219031017,30.499999791383743
39,27,10,9.40000057220459,3.3812499046325684,17.399999618530273,9.40000057220459,2.2111111757931887,59.70000174641609
40,28,11,6.700000286102295,0.839062511920929,17.399999618530273,9.40000057220459,1.6785714799272162,47.000001437962055
41,29,10,4.800000190734863,-1.0499999523162842,17.399999618530273,9.40000057220459,1.1758621345306266,34.10000190138817
42,29,15,6.700000286102295,0.14687494933605194,17.399999618530273,9.40000057220459,0.8689655589646307,25.20000120997429
43,29,9,5.800000190734863,-0.9234374761581421,17.399999618530273,9.40000057220459,0.5172414173339975,15.000001102685928
44,29,12,7.800000190734863,2.8109374046325684,17.399999618530273,9.40000057220459,1.7896552383899689,51.9000019133091
45,29,9,9.300000190734863,3.5999999046325684,17.399999618530273,9.40000057220459,1.848275907080749,53.60000130534172
46,29,8,5.800000190734863,1.0515625476837158,17.399999618530273,9.40000057220459,1.60000005441493,46.40000157803297
47,29,13,3.4000000953674316,-3.0578126907348633,17.399999618530273,9.40000057220459,-0.05517238763899639,-1.5999992415308952
48,29,8,10.300000190734863,2.75,17.399999618530273,10.300000190734863,1.400000062739027,40.60000181943178
49,29,9,10.699999809265137,5.725000381469727,17.399999618530273,10.300000190734863,3.237931145676251,93.90000322461128
50,30,13,6.800000190734863,-0.9078124761581421,17.399999618530273,9.40000057220459,0.8833333862324556,26.500001586973667
51,30,12,6.599999904632568,0.3687500059604645,17.399999618530273,9.40000057220459,1.0900000512599946,32.700001537799835
52,30,8,6.200000286102295,0.6781250238418579,17.399999618530273,9.40000057220459,1.1666667287548382,35.00000186264515
53,30,8,6.900000095367432,2.9828124046325684,17.399999618530273,9.40000057220459,1.3766667008399964,41.30000102519989
54,30,8,5.400000095367432,0.5562499761581421,17.399999618530273,9.40000057220459,1.0066667159398397,30.20000147819519
